sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
2x3302,2,3302,3283,1.26,3675,1773,12336.1111111111,156989.666666667,83,66,4449,9494,36916,65201,419,833,0,139,7724,22867,2x3302,Lung5,tumor 5,tumor-stroma boundary
2x3303,2,3303,1109,0.76,2736,1787,11397.1111111111,157003.666666667,32,42,9701,22536,649,1090,503,1305,0,50,4078,23746,2x3303,Lung5,mast,plasmablast-enriched stroma
2x3304,2,3304,2973,0.87,2890,1769,11551.1111111111,156985.666666667,61,70,6767,15884,609,1362,957,5128,1,141,11534,54839,2x3304,Lung5,T CD8 naive,plasmablast-enriched stroma
2x3305,2,3305,6859,0.81,1377,1746,10038.1111111111,156962.666666667,91,112,1012,2844,490,23935,229,10521,0,179,7962,28590,2x3305,Lung5,fibroblast,stroma
2x3306,2,3306,3922,1.08,1987,1762,10648.1111111111,156978.666666667,78,72,2547,5026,541,1006,405,2865,0,65,7638,28314,2x3306,Lung5,endothelial,stroma
2x3307,2,3307,4371,1.25,4820,1764,13481.1111111111,156980.666666667,85,68,2411,5916,27701,65249,283,872,0,147,3607,14458,2x3307,Lung5,tumor 5,tumor interior
2x3308,2,3308,5033,1.14,45,1754,8706.11111111111,156970.666666667,91,80,684,2569,13507,65291,205,535,0,0,8991,23941,2x3308,Lung5,epithelial,stroma
2x3309,2,3309,3299,1.21,1109,1750,9770.11111111111,156966.666666667,81,67,2645,10668,2041,47749,674,2740,4,312,17554,50743,2x3309,Lung5,fibroblast,stroma
2x3310,2,3310,2810,0.91,3852,1750,12513.1111111111,156966.666666667,59,65,3178,6415,42946,65247,359,759,1,213,13359,30005,2x3310,Lung5,tumor 5,tumor-stroma boundary
2x3311,2,3311,1779,0.96,3962,1767,12623.1111111111,156983.666666667,48,50,3959,7195,44940,65218,435,773,5,408,1763,11054,2x3311,Lung5,tumor 5,tumor-stroma boundary
2x3312,2,3312,2831,0.81,4881,1747,13542.1111111111,156963.666666667,60,74,1776,4648,18446,61452,309,8497,0,82,7632,23264,2x3312,Lung5,tumor 5,tumor interior
2x3313,2,3313,741,1.2,4363,1769,13024.1111111111,156985.666666667,36,30,4893,10483,4528,35639,309,830,0,69,5067,16473,2x3313,Lung5,fibroblast,tumor-stroma boundary
2x3314,2,3314,3212,1.57,3613,1751,12274.1111111111,156967.666666667,110,70,5261,13611,25494,65205,344,751,0,103,6341,30987,2x3314,Lung5,fibroblast,tumor-stroma boundary
2x3315,2,3315,1404,0.96,4323,1764,12984.1111111111,156980.666666667,43,45,8694,15728,1883,12286,991,13693,0,183,6688,23822,2x3315,Lung5,macrophage,tumor-stroma boundary
2x3316,2,3316,1949,1.47,1922,1751,10583.1111111111,156967.666666667,63,43,1513,4553,441,802,393,1005,1,97,29240,45546,2x3316,Lung5,T CD4 naive,stroma
2x3317,2,3317,3160,0.62,3993,1738,12654.1111111111,156954.666666667,53,85,2455,7630,21534,65159,321,726,3,493,8562,22985,2x3317,Lung5,tumor 5,tumor-stroma boundary
2x3318,2,3318,2139,0.96,176,1739,8837.11111111111,156955.666666667,54,56,1569,8179,541,1590,335,781,1,203,21039,45228,2x3318,Lung5,T CD4 memory,stroma
2x3319,2,3319,5136,0.62,4047,1724,12708.1111111111,156940.666666667,62,100,2964,7594,29979,65229,346,786,3,556,7253,23568,2x3319,Lung5,tumor 5,tumor-stroma boundary
2x3320,2,3320,3608,0.7,3906,1721,12567.1111111111,156937.666666667,66,94,2941,7804,30930,65216,430,802,0,194,14515,27763,2x3320,Lung5,tumor 5,tumor-stroma boundary
2x3321,2,3321,2592,0.95,4559,1728,13220.1111111111,156944.666666667,62,65,2826,5271,1083,2230,251,644,0,170,4467,18731,2x3321,Lung5,fibroblast,tumor-stroma boundary
2x3322,2,3322,2738,1.02,33,1725,8694.11111111111,156941.666666667,66,65,1170,2965,16527,54756,207,785,0,0,9255,22970,2x3322,Lung5,epithelial,stroma
2x3323,2,3323,2932,0.6,3943,1707,12604.1111111111,156923.666666667,53,89,3615,9905,36846,65209,365,858,0,116,11004,28629,2x3323,Lung5,tumor 5,tumor-stroma boundary
2x3324,2,3324,3112,0.98,5439,1704,14100.1111111111,156920.666666667,63,64,1798,4226,14743,41896,242,695,0,99,7458,20285,2x3324,Lung5,tumor 5,tumor interior
2x3325,2,3325,2078,1.26,3671,1707,12332.1111111111,156923.666666667,68,54,3639,15941,9275,65164,310,645,0,72,3684,21014,2x3325,Lung5,fibroblast,tumor-stroma boundary
2x3326,2,3326,3867,0.84,227,1686,8888.11111111111,156902.666666667,77,92,1677,5154,1893,39527,275,696,2,242,9604,26357,2x3326,Lung5,endothelial,stroma
2x3327,2,3327,3280,1.03,3978,1685,12639.1111111111,156901.666666667,75,73,4161,9911,37076,65215,425,939,0,138,9665,28433,2x3327,Lung5,tumor 5,tumor-stroma boundary
2x3328,2,3328,3832,0.88,307,1682,8968.11111111111,156898.666666667,71,81,3995,10252,6617,65131,383,796,1,223,10179,28612,2x3328,Lung5,fibroblast,stroma
2x3329,2,3329,4022,0.97,180,1685,8841.11111111111,156901.666666667,73,75,1172,2817,475,1211,315,4629,24,539,13055,31571,2x3329,Lung5,fibroblast,stroma
2x3330,2,3330,3365,0.81,1596,1683,10257.1111111111,156899.666666667,60,74,1685,4831,456,865,235,673,1,524,5273,24466,2x3330,Lung5,fibroblast,stroma
2x3331,2,3331,4735,0.85,1743,1668,10404.1111111111,156884.666666667,78,92,2582,31789,437,912,295,1264,0,142,10731,48144,2x3331,Lung5,T CD4 naive,stroma
2x3332,2,3332,8073,1.46,4795,1664,13456.1111111111,156880.666666667,130,89,2216,7427,21953,65247,277,618,0,118,6089,22122,2x3332,Lung5,tumor 5,tumor-stroma boundary
2x3333,2,3333,1918,0.78,21,1669,8682.11111111111,156885.666666667,42,54,2453,5724,4219,18141,331,1257,0,0,22686,41570,2x3333,Lung5,NK,stroma
2x3334,2,3334,5809,1.45,533,1669,9194.11111111111,156885.666666667,107,74,646,2308,10791,34859,269,12743,0,67,6276,18617,2x3334,Lung5,epithelial,stroma
2x3335,2,3335,1593,1.02,366,1671,9027.11111111111,156887.666666667,49,48,2980,5290,534,1028,458,1238,1,146,22619,41499,2x3335,Lung5,T CD8 naive,stroma
2x3336,2,3336,1750,1.02,1125,1672,9786.11111111111,156888.666666667,51,50,1427,3809,613,2217,261,718,0,8,6127,16112,2x3336,Lung5,mDC,stroma
2x3337,2,3337,3866,1.17,1309,1659,9970.11111111111,156875.666666667,82,70,2357,6661,607,1452,291,666,0,59,10321,31619,2x3337,Lung5,endothelial,stroma
2x3338,2,3338,4173,0.99,69,1653,8730.11111111111,156869.666666667,76,77,1631,4498,2811,23985,323,3878,0,218,14352,33408,2x3338,Lung5,endothelial,stroma
2x3339,2,3339,1578,1.13,809,1672,9470.11111111111,156888.666666667,51,45,731,1913,2985,28168,237,539,2,334,4044,14001,2x3339,Lung5,fibroblast,stroma
2x3340,2,3340,3470,0.99,1988,1654,10649.1111111111,156870.666666667,68,69,1159,4573,490,13791,315,951,296,1469,13016,42668,2x3340,Lung5,monocyte,stroma
2x3341,2,3341,1885,0.91,120,1656,8781.11111111111,156872.666666667,49,54,1316,3985,486,972,281,587,0,17,14335,47647,2x3341,Lung5,fibroblast,stroma
2x3342,2,3342,3225,1.39,807,1638,9468.11111111111,156854.666666667,78,56,1010,2457,1225,19288,264,755,1,289,9184,26249,2x3342,Lung5,fibroblast,stroma
2x3343,2,3343,3278,1.06,4223,1627,12884.1111111111,156843.666666667,70,66,3279,8307,1235,4382,354,891,3,355,1613,10708,2x3343,Lung5,fibroblast,tumor-stroma boundary
2x3344,2,3344,3467,0.91,3619,1628,12280.1111111111,156844.666666667,62,68,3750,11081,947,1913,331,804,7,429,7078,39024,2x3344,Lung5,fibroblast,plasmablast-enriched stroma
2x3345,2,3345,5743,1.02,275,1615,8936.11111111111,156831.666666667,93,91,2028,8897,3691,65126,315,1264,1,315,17743,42281,2x3345,Lung5,fibroblast,stroma
2x3346,2,3346,4926,1.08,1232,1621,9893.11111111111,156837.666666667,80,74,1323,3048,451,20791,274,877,0,149,12932,40399,2x3346,Lung5,T CD8 naive,stroma
2x3347,2,3347,3082,1.03,3376,1627,12037.1111111111,156843.666666667,64,62,4897,11543,723,1442,367,956,0,404,2777,19315,2x3347,Lung5,mDC,plasmablast-enriched stroma
2x3348,2,3348,1478,1.02,3433,1637,12094.1111111111,156853.666666667,43,42,5566,13360,671,1235,418,867,0,60,3601,22816,2x3348,Lung5,macrophage,plasmablast-enriched stroma
2x3349,2,3349,1001,0.62,4426,1632,13087.1111111111,156848.666666667,31,50,2281,5335,899,1219,236,554,0,42,5729,14478,2x3349,Lung5,fibroblast,tumor-stroma boundary
2x3350,2,3350,5229,0.73,2181,1597,10842.1111111111,156813.666666667,86,118,2322,8937,400,978,261,927,2,230,15980,47546,2x3350,Lung5,T CD4 naive,stroma
2x3351,2,3351,3294,1.31,2022,1616,10683.1111111111,156832.666666667,84,64,2367,6842,553,1227,343,1932,3,305,10490,36948,2x3351,Lung5,endothelial,stroma
2x3352,2,3352,2894,1.42,969,1618,9630.11111111111,156834.666666667,75,53,1717,8776,3595,24553,262,818,0,198,18000,42708,2x3352,Lung5,T CD4 naive,stroma
2x3353,2,3353,2988,0.78,1396,1597,10057.1111111111,156813.666666667,61,78,1045,5293,440,789,248,719,0,151,7405,26799,2x3353,Lung5,fibroblast,stroma
2x3354,2,3354,3035,1.46,1970,1598,10631.1111111111,156814.666666667,76,52,2147,6980,541,1171,306,928,3,293,7925,27078,2x3354,Lung5,endothelial,stroma
2x3355,2,3355,4057,0.96,3203,1585,11864.1111111111,156801.666666667,78,81,4872,17664,665,1794,408,1062,18,1208,10734,35199,2x3355,Lung5,plasmablast,plasmablast-enriched stroma
2x3356,2,3356,2687,1.35,815,1588,9476.11111111111,156804.666666667,70,52,1884,3861,578,1566,348,1533,0,69,7159,25755,2x3356,Lung5,plasmablast,stroma
2x3357,2,3357,1088,0.8,4410,1595,13071.1111111111,156811.666666667,33,41,3140,7131,943,1341,377,1382,31,726,4663,15190,2x3357,Lung5,endothelial,tumor-stroma boundary
2x3358,2,3358,2310,1.11,5110,1591,13771.1111111111,156807.666666667,60,54,4202,10805,34309,62374,345,641,0,70,4937,16318,2x3358,Lung5,tumor 5,tumor interior
2x3359,2,3359,7296,1.05,545,1565,9206.11111111111,156781.666666667,99,94,566,3160,7983,49179,211,12235,0,293,4300,17297,2x3359,Lung5,epithelial,stroma
2x3360,2,3360,3226,0.98,908,1578,9569.11111111111,156794.666666667,64,65,2526,5402,12263,63866,300,787,0,56,16796,38427,2x3360,Lung5,Treg,stroma
2x3361,2,3361,3008,0.84,2219,1571,10880.1111111111,156787.666666667,58,69,2734,10818,413,851,253,728,0,172,8354,33867,2x3361,Lung5,mDC,stroma
2x3362,2,3362,3427,1.22,3123,1578,11784.1111111111,156794.666666667,78,64,2966,14284,592,20807,297,911,2,304,4628,26305,2x3362,Lung5,fibroblast,plasmablast-enriched stroma
2x3363,2,3363,1649,1.19,3553,1573,12214.1111111111,156789.666666667,50,42,4838,9919,886,7759,389,956,2,249,4423,22806,2x3363,Lung5,plasmablast,plasmablast-enriched stroma
2x3364,2,3364,1369,0.6,246,1560,8907.11111111111,156776.666666667,37,62,1022,2333,444,627,334,693,4,226,11216,20789,2x3364,Lung5,fibroblast,stroma
2x3365,2,3365,3285,1.03,67,1562,8728.11111111111,156778.666666667,66,64,1466,4077,6487,42608,407,976,10,358,17283,43676,2x3365,Lung5,plasmablast,stroma
2x3366,2,3366,2463,1.22,1253,1560,9914.11111111111,156776.666666667,71,58,1747,4885,422,817,295,902,0,35,17410,46916,2x3366,Lung5,T CD4 naive,stroma
2x3367,2,3367,1665,0.84,5328,1541,13989.1111111111,156757.666666667,42,50,2326,5179,17887,39322,271,526,0,135,2814,9127,2x3367,Lung5,tumor 5,tumor interior
2x3368,2,3368,4008,0.7,120,1518,8781.11111111111,156734.666666667,59,84,1140,2665,2587,26295,235,665,0,21,8743,29102,2x3368,Lung5,endothelial,stroma
2x3369,2,3369,4582,0.83,4591,1516,13252.1111111111,156732.666666667,70,84,1802,3472,1055,2610,235,951,0,220,5784,20556,2x3369,Lung5,fibroblast,tumor-stroma boundary
2x3370,2,3370,4252,1.5,4974,1528,13635.1111111111,156744.666666667,96,64,3005,5432,33209,65248,347,9198,1,181,4398,14740,2x3370,Lung5,tumor 5,tumor-stroma boundary
2x3371,2,3371,2158,0.98,1278,1530,9939.11111111111,156746.666666667,56,57,1545,4746,395,724,311,1032,0,115,15823,48779,2x3371,Lung5,pDC,stroma
2x3372,2,3372,5354,1.15,926,1507,9587.11111111111,156723.666666667,94,82,2314,14727,960,15884,411,1351,8,426,16349,40116,2x3372,Lung5,fibroblast,lymphoid structure
2x3373,2,3373,6429,1.71,4733,1522,13394.1111111111,156738.666666667,123,72,3260,7219,38957,65302,338,1032,1,390,5123,16070,2x3373,Lung5,tumor 5,tumor-stroma boundary
2x3374,2,3374,2876,0.69,3431,1494,12092.1111111111,156710.666666667,55,80,3377,20453,656,1394,281,787,0,61,4940,24349,2x3374,Lung5,fibroblast,plasmablast-enriched stroma
2x3375,2,3375,3297,1.04,347,1500,9008.11111111111,156716.666666667,76,73,2099,5510,550,983,229,785,0,121,13149,33169,2x3375,Lung5,endothelial,stroma
2x3376,2,3376,2196,0.69,22,1504,8683.11111111111,156720.666666667,44,64,2798,6520,5491,45773,649,1431,0,41,24361,51689,2x3376,Lung5,T CD8 naive,stroma
2x3377,2,3377,1513,1.17,4420,1510,13081.1111111111,156726.666666667,48,41,2268,7407,816,1155,289,698,0,108,2378,10835,2x3377,Lung5,fibroblast,tumor-stroma boundary
2x3378,2,3378,4887,1.09,754,1488,9415.11111111111,156704.666666667,84,77,1087,3557,478,1356,262,811,0,41,18088,52752,2x3378,Lung5,T CD4 memory,stroma
2x3379,2,3379,4040,1.22,2994,1488,11655.1111111111,156704.666666667,89,73,5302,14359,615,940,394,1392,1,260,5950,33926,2x3379,Lung5,fibroblast,plasmablast-enriched stroma
2x3380,2,3380,3095,1.32,869,1482,9530.11111111111,156698.666666667,79,60,2871,16362,445,1202,468,1895,2,294,16596,44192,2x3380,Lung5,fibroblast,lymphoid structure
2x3381,2,3381,4087,1.1,1004,1460,9665.11111111111,156676.666666667,92,84,1008,3756,408,755,284,1966,0,87,14063,48230,2x3381,Lung5,fibroblast,lymphoid structure
2x3382,2,3382,1216,1.23,256,1473,8917.11111111111,156689.666666667,49,40,3011,5196,671,1635,383,845,0,69,16170,37283,2x3382,Lung5,fibroblast,stroma
2x3383,2,3383,3389,1.04,2887,1456,11548.1111111111,156672.666666667,70,67,3234,12863,474,836,398,1349,0,72,3004,11151,2x3383,Lung5,monocyte,plasmablast-enriched stroma
2x3384,2,3384,5126,0.76,191,1438,8852.11111111111,156654.666666667,70,92,1374,4903,553,2273,349,1346,0,30,7611,28248,2x3384,Lung5,fibroblast,stroma
2x3386,2,3386,1961,1.02,3316,1457,11977.1111111111,156673.666666667,53,52,8026,32415,941,7579,645,1748,6,264,15732,37294,2x3386,Lung5,T CD8 naive,plasmablast-enriched stroma
2x3387,2,3387,3646,0.74,820,1444,9481.11111111111,156660.666666667,57,77,1475,4182,467,2125,312,1072,0,49,20960,40482,2x3387,Lung5,B-cell,stroma
2x3388,2,3388,4478,0.86,1193,1422,9854.11111111111,156638.666666667,85,99,2424,16900,7685,65215,380,2944,1,414,15034,53630,2x3388,Lung5,fibroblast,lymphoid structure
2x3389,2,3389,2723,0.74,3059,1436,11720.1111111111,156652.666666667,56,76,2840,8427,547,1017,282,822,2,483,8313,32998,2x3389,Lung5,fibroblast,plasmablast-enriched stroma
2x3390,2,3390,1755,0.66,865,1436,9526.11111111111,156652.666666667,39,59,2409,14371,439,786,450,2674,0,14,19247,37634,2x3390,Lung5,B-cell,lymphoid structure
2x3391,2,3391,922,0.72,3353,1441,12014.1111111111,156657.666666667,31,43,4779,11085,678,1855,1665,23286,1,244,15562,28471,2x3391,Lung5,mDC,plasmablast-enriched stroma
2x3392,2,3392,1596,0.88,772,1438,9433.11111111111,156654.666666667,46,52,1629,5169,498,861,317,1529,1,166,11197,23580,2x3392,Lung5,fibroblast,stroma
2x3393,2,3393,1426,1.0,720,1439,9381.11111111111,156655.666666667,44,44,1575,6166,481,896,324,2256,1,155,11837,24208,2x3393,Lung5,T CD4 naive,stroma
2x3394,2,3394,2400,0.83,4525,1428,13186.1111111111,156644.666666667,50,60,2522,19605,970,1696,288,614,0,152,2910,14511,2x3394,Lung5,fibroblast,tumor-stroma boundary
2x3395,2,3395,2865,0.66,24,1419,8685.11111111111,156635.666666667,49,74,1909,7549,550,1531,370,740,3,337,25360,45649,2x3395,Lung5,plasmablast,stroma
2x3396,2,3396,1380,1.07,3939,1432,12600.1111111111,156648.666666667,46,43,3195,7040,717,1288,455,1394,0,67,3186,13391,2x3396,Lung5,mDC,plasmablast-enriched stroma
2x3397,2,3397,1610,1.19,296,1423,8957.11111111111,156639.666666667,57,48,3462,9053,12972,62330,435,804,3,195,18287,37182,2x3397,Lung5,fibroblast,stroma
2x3398,2,3398,1958,0.96,3317,1414,11978.1111111111,156630.666666667,51,53,6184,20953,938,2935,3860,30349,32,808,19081,39925,2x3398,Lung5,plasmablast,plasmablast-enriched stroma
2x3399,2,3399,4448,0.96,1565,1387,10226.1111111111,156603.666666667,87,91,2632,6842,2004,24395,492,1346,1,224,15185,44692,2x3399,Lung5,pDC,stroma
2x3400,2,3400,1039,1.72,3369,1414,12030.1111111111,156630.666666667,55,32,4039,8757,850,7081,5076,32284,29,472,20431,35549,2x3400,Lung5,NK,plasmablast-enriched stroma
2x3401,2,3401,2496,0.59,740,1393,9401.11111111111,156609.666666667,46,78,2495,5821,1935,19561,473,2290,0,22,20944,39872,2x3401,Lung5,B-cell,stroma
2x3402,2,3402,2711,0.87,279,1380,8940.11111111111,156596.666666667,59,68,2665,5263,33209,65186,412,803,5,511,13537,30785,2x3402,Lung5,epithelial,stroma
2x3403,2,3403,2218,0.85,2724,1385,11385.1111111111,156601.666666667,58,68,4365,13144,528,1037,312,782,0,195,6028,25693,2x3403,Lung5,fibroblast,stroma
2x3404,2,3404,1436,1.82,4723,1400,13384.1111111111,156616.666666667,62,34,4292,13525,45580,65228,401,714,5,293,3566,13352,2x3404,Lung5,tumor 5,tumor-stroma boundary
2x3405,2,3405,1957,0.51,5097,1383,13758.1111111111,156599.666666667,41,80,3025,8934,19497,55951,371,631,0,142,12967,24195,2x3405,Lung5,tumor 5,tumor interior
2x3406,2,3406,3586,1.29,1228,1374,9889.11111111111,156590.666666667,84,65,3761,13757,536,996,479,1728,1,261,17550,52077,2x3406,Lung5,T CD4 naive,lymphoid structure
2x3407,2,3407,2958,0.94,1648,1369,10309.1111111111,156585.666666667,63,67,1306,4779,10902,62503,248,534,0,132,5093,15546,2x3407,Lung5,epithelial,stroma
2x3408,2,3408,3368,0.91,1827,1356,10488.1111111111,156572.666666667,70,77,2159,6942,1040,7447,334,1842,1,281,2833,12861,2x3408,Lung5,fibroblast,stroma
2x3409,2,3409,6845,1.11,2046,1341,10707.1111111111,156557.666666667,104,94,1492,5664,513,41494,320,862,2,413,10190,30579,2x3409,Lung5,fibroblast,stroma
2x3410,2,3410,1441,0.94,829,1353,9490.11111111111,156569.666666667,51,54,4089,17868,587,1393,531,1300,1,180,22090,39523,2x3410,Lung5,T CD4 naive,lymphoid structure
2x3411,2,3411,3367,0.75,3620,1352,12281.1111111111,156568.666666667,56,75,4094,18968,988,3592,5587,31794,18,790,8908,47333,2x3411,Lung5,neutrophil,plasmablast-enriched stroma
2x3412,2,3412,1835,1.02,142,1353,8803.11111111111,156569.666666667,52,51,1077,2691,2933,31863,187,457,0,12,5587,20080,2x3412,Lung5,endothelial,stroma
2x3413,2,3413,3087,0.97,4513,1342,13174.1111111111,156558.666666667,66,68,4171,10293,964,1888,290,746,1,241,5855,26907,2x3413,Lung5,endothelial,stroma
2x3414,2,3414,3086,1.19,50,1330,8711.11111111111,156546.666666667,76,64,1838,18839,728,10504,326,962,0,11,20568,39286,2x3414,Lung5,plasmablast,stroma
2x3415,2,3415,2911,0.59,1254,1320,9915.11111111111,156536.666666667,52,88,3301,10490,545,1303,425,2907,0,80,18943,47946,2x3415,Lung5,endothelial,lymphoid structure
2x3416,2,3416,1196,1.14,1461,1344,10122.1111111111,156560.666666667,41,36,1649,5702,410,2527,208,489,0,0,6683,26551,2x3416,Lung5,T CD4 naive,stroma
2x3417,2,3417,4163,0.93,1781,1319,10442.1111111111,156535.666666667,75,81,1392,6173,14553,60377,298,666,0,137,11117,31120,2x3417,Lung5,epithelial,stroma
2x3418,2,3418,3790,0.96,2868,1317,11529.1111111111,156533.666666667,75,78,3052,13499,533,1416,513,1569,0,95,11766,53798,2x3418,Lung5,monocyte,plasmablast-enriched stroma
2x3419,2,3419,2796,1.02,1382,1316,10043.1111111111,156532.666666667,65,64,3110,6023,536,1194,535,3219,5,556,17253,42060,2x3419,Lung5,B-cell,lymphoid structure
2x3420,2,3420,2221,0.59,1422,1317,10083.1111111111,156533.666666667,44,74,2949,7691,546,991,381,889,20,1164,10370,34787,2x3420,Lung5,plasmablast,lymphoid structure
2x3421,2,3421,2226,0.61,1214,1306,9875.11111111111,156522.666666667,43,71,2461,6405,513,2056,383,1427,1,200,17931,41305,2x3421,Lung5,fibroblast,lymphoid structure
2x3422,2,3422,2483,1.2,30,1311,8691.11111111111,156527.666666667,61,51,1819,5921,1975,14516,370,1307,0,81,20746,50766,2x3422,Lung5,T CD8 naive,stroma
2x3423,2,3423,3583,1.67,5160,1307,13821.1111111111,156523.666666667,92,55,2584,5427,28275,65249,336,722,2,330,9345,22103,2x3423,Lung5,tumor 5,tumor interior
2x3424,2,3424,2243,1.11,1856,1292,10517.1111111111,156508.666666667,68,61,4066,8176,3606,35644,605,1331,8,624,9741,27163,2x3424,Lung5,fibroblast,stroma
2x3425,2,3425,781,1.72,3407,1309,12068.1111111111,156525.666666667,43,25,3176,5374,506,1038,519,1584,0,19,6965,28137,2x3425,Lung5,Treg,plasmablast-enriched stroma
2x3426,2,3426,2661,0.98,4999,1287,13660.1111111111,156503.666666667,65,66,3396,9565,33447,65240,318,734,1,260,6930,17469,2x3426,Lung5,tumor 5,tumor-stroma boundary
2x3427,2,3427,1889,0.83,4956,1282,13617.1111111111,156498.666666667,60,72,3446,6526,29971,65247,342,745,2,179,3856,11982,2x3427,Lung5,tumor 5,tumor-stroma boundary
2x3428,2,3428,1849,1.11,404,1285,9065.11111111111,156501.666666667,51,46,3386,7433,903,5050,257,12489,2,770,6731,34090,2x3428,Lung5,T CD4 naive,stroma
2x3429,2,3429,3076,0.97,3025,1280,11686.1111111111,156496.666666667,66,68,3354,9965,498,5954,466,2118,0,91,5071,18721,2x3429,Lung5,mast,plasmablast-enriched stroma
2x3430,2,3430,789,1.09,778,1290,9439.11111111111,156506.666666667,37,34,1596,3570,527,738,419,1124,0,0,9732,21255,2x3430,Lung5,B-cell,stroma
2x3431,2,3431,2177,0.82,4037,1275,12698.1111111111,156491.666666667,47,57,8617,22841,804,1327,543,1547,6,302,4437,17248,2x3431,Lung5,T CD4 naive,stroma
2x3432,2,3432,2957,1.47,3921,1267,12582.1111111111,156483.666666667,88,60,3049,47278,908,3586,2986,19500,4,291,16603,42952,2x3432,Lung5,NK,plasmablast-enriched stroma
2x3433,2,3433,3199,1.08,1653,1254,10314.1111111111,156470.666666667,82,76,2557,12314,1696,16721,323,711,1,284,6297,21604,2x3433,Lung5,fibroblast,stroma
2x3434,2,3434,4342,1.02,3258,1261,11919.1111111111,156477.666666667,83,81,8377,31264,544,1007,1456,4808,2,249,6049,42051,2x3434,Lung5,monocyte,plasmablast-enriched stroma
